ma,year,BIG4,LEV,M/B,SALES,SHRINC,LOSS,Year_2016,Year_2017,Year_2018,Year_2019,Year_2020,Year_2021,Year_2022,Year_2023,Industry_Congnghethongtin,Industry_Daukhi,Industry_Dichvutieudung,Industry_Duocphamvayte,Industry_Hangtieudung,Industry_Nguyenvatlieu,Industry_Taichinh,Industry_Tienichcongdong,Industry_Vienthong
ATS,2019,0,0.18199018,2.823872653,39769396473,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
ATS,2020,0,0.2175259,2.758324834,36856919956,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ATS,2021,0,0.282520457,1.06448828,38397925728,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ATS,2022,0,0.103671126,1.603302862,42249349300,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ATS,2023,0,0.137750789,0.684629656,47943633600,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
BAF,2021,0,0.733415267,0.924857655,1.04344E+13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
BAF,2022,1,0.631500814,1.647129517,7.08342E+12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
BAF,2023,1,0.707924529,1.556793855,5.19879E+12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
BAX,2017,0,0.711292377,1.176810886,70830789628,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BAX,2018,0,0.793825818,3.031725523,68369463986,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BAX,2019,0,0.796620431,3.598825102,1.83775E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BAX,2020,0,0.67812456,2.088231658,3.11296E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BAX,2021,0,0.726673402,2.538773379,1.71906E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BAX,2022,0,0.680776856,1.40522196,2.3229E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
BAX,2023,0,0.709372227,1.631001071,74522860806,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
BBC,2016,1,0.276897441,1.833230355,1.26343E+12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BBC,2017,1,0.267995991,1.260838732,1.28989E+12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BBC,2018,1,0.268663326,1.005014094,1.42186E+12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BBC,2019,1,0.360770199,1.049171378,1.50356E+12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
BBC,2020,1,0.289922551,0.964043355,1.21856E+12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
BBC,2021,1,0.401377593,0.842164044,1.09117E+12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
BBC,2022,1,0.263219921,0.722145202,1.61266E+12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
BBC,2023,1,0.393273461,0.682479642,1.48769E+12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
BBS,2016,0,0.59288206,0.648568488,4.24411E+11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBS,2017,0,0.716588639,0.615430742,3.5462E+11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBS,2018,0,0.755704436,0.665920063,4.83242E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBS,2019,0,0.754302537,0.666504892,4.53577E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BBS,2020,0,0.72370835,0.726317361,4.90254E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BBS,2021,0,0.719852557,0.569948084,5.23354E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BBS,2022,0,0.682571184,0.605279338,4.48421E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
BBS,2023,0,0.64190387,0.615680303,3.55622E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
BCC,2016,1,0.59091111,0.402692049,4.28023E+12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BCC,2017,1,0.627790229,0.415228975,3.47537E+12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BCC,2018,1,0.586534747,0.391688319,3.67851E+12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BCC,2019,1,0.55790522,0.53726618,3.82601E+12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BCC,2020,1,0.487453587,1.042417599,4.29883E+12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BCC,2021,1,0.453448217,0.628072525,4.33005E+12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BCC,2022,1,0.482179309,0.667523101,4.21832E+12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
BCC,2023,1,0.511878037,0.545322113,3.08137E+12,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
BCE,2016,0,0.71832608,0.48447754,8.62102E+11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BCE,2017,0,0.692018407,0.486383304,5.7904E+11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BCE,2018,0,0.716738473,0.566316552,3.41837E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BCE,2019,0,0.571442428,1.083437385,6.30952E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BCE,2020,0,0.618755986,1.384349804,4.22703E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BCE,2021,0,0.51428817,0.50609827,1.11237E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BCE,2022,0,0.486957996,0.613455636,1.10553E+11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
BCE,2023,0,0.515146842,0.605723446,1.22674E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
BCF,2020,0,0.30234493,2.724577087,5.91642E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
BCF,2021,0,0.255445878,3.13426212,5.11689E+11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
BCF,2022,0,0.250082942,2.667917751,6.97866E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
BCF,2023,0,0.265515849,3.359886803,5.94363E+11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
BCM,2018,0,0.701432568,2.15797119,6.53759E+12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BCM,2019,0,0.638058028,3.417116659,8.21344E+12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
BCM,2020,0,0.662485102,4.245494965,6.50663E+12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
BCM,2021,0,0.651057897,4.957797611,6.98177E+12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BCM,2022,0,0.632239687,4.829853564,6.56519E+12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
BCM,2023,0,0.635502272,3.826858606,7.88257E+12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
BDB,2016,0,0.155265475,0.869290698,41959871349,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BDB,2017,0,0.155951095,0.925576273,42746054922,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BDB,2018,0,0.200817337,0.931516368,43721389739,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BDB,2019,0,0.233692176,0.936359525,50341092973,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
BDB,2020,0,0.238140804,1.153873107,62032399700,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
BDB,2021,0,0.425337726,0.943137973,65522365395,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BDB,2022,0,0.338360335,0.845287356,74833173027,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
BDB,2023,0,0.300977942,1.04909156,64460865202,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
BED,2016,0,0.163236089,2.196200092,71305792347,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BED,2017,0,0.231562799,1.745775954,77390220203,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BED,2018,0,0.139527406,1.888822148,83195926473,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BED,2019,0,0.189469684,2.340622072,88729825929,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
BED,2020,0,0.196034387,3.27137095,76781470167,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
BED,2021,0,0.205221038,2.957636681,73723414775,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BED,2022,0,0.207255398,3.065590708,84633875139,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
BED,2023,0,0.19841548,2.146472595,82453904435,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
BFC,2016,0,0.670820015,1.809863289,5.94292E+12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BFC,2017,0,0.682140112,1.229190007,6.30584E+12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BFC,2018,0,0.680205021,0.553003635,6.38189E+12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BFC,2019,0,0.654403107,0.869831782,6.13243E+12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BFC,2020,0,0.605047214,1.264348848,5.41839E+12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BFC,2021,0,0.646615852,0.726158211,7.7428E+12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BFC,2022,0,0.683651272,1.126387694,8.58136E+12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
BFC,2023,0,0.627817988,1.427245895,8.58831E+12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
BHN,2016,0,0.552717556,7.882189553,9.99627E+12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BHN,2017,0,0.529653809,4.265845548,9.80176E+12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BHN,2018,0,0.464214109,3.431807065,9.10027E+12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BHN,2019,0,0.333318864,3.713049381,9.33521E+12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
BHN,2020,0,0.253581942,2.263222729,7.45259E+12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
BHN,2021,0,0.317852311,2.157448307,6.95054E+12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
BHN,2022,0,0.266594413,1.734724683,8.40177E+12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
BHN,2023,0,0.257689093,1.655243499,7.75435E+12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
BKC,2016,0,0.432456326,0.645187711,1.54083E+11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BKC,2017,0,0.433220682,0.706664932,1.8292E+11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BKC,2018,0,0.518702936,0.520190139,1.80631E+11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BKC,2019,0,0.571397403,0.378811618,2.35186E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BKC,2020,0,0.660467742,0.658533974,2.14695E+11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BKC,2021,0,0.677048692,0.774330559,3.77972E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BKC,2022,0,0.5378948,0.455180038,2.40299E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
BKC,2023,0,0.503174106,0.410366589,4.39951E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
BKG,2021,0,0.134520398,0.288877501,3.66732E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
BKG,2022,0,0.057222556,0.297398149,3.84987E+11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
BKG,2023,0,0.036635935,0.272991497,1.86121E+11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
BMC,2016,0,0.128987115,0.972059701,1.09801E+11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BMC,2017,0,0.148542424,0.849960832,2.1738E+11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BMC,2018,0,0.199790615,0.865393571,1.32239E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BMC,2019,0,0.091176544,0.937759221,1.91005E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BMC,2020,0,0.11544066,1.378882708,2.2574E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BMC,2021,0,0.145390982,0.78009737,1.37445E+11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BMC,2022,0,0.089836246,1.036453853,1.83076E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
BMC,2023,0,0.089590582,1.036747167,1.79942E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
BMP,2016,0,0.205356702,1.639096979,3.30874E+12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BMP,2017,0,0.147330026,1.687971703,3.82466E+12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BMP,2018,0,0.12749671,1.518011473,3.91964E+12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BMP,2019,1,0.133556481,2.148229887,4.33734E+12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BMP,2020,1,0.182357695,1.848187253,4.68564E+12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BMP,2021,1,0.191875332,2.162994285,4.55276E+12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BMP,2022,1,0.139081221,1.820645792,5.80834E+12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
BMP,2023,1,0.173662607,3.317375952,5.15698E+12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
BNA,2020,0,0.495563541,2.066262181,5.96861E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
BNA,2021,0,0.355356162,0.607154742,1.00138E+12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
BNA,2022,0,0.509940342,0.695640341,1.01494E+12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
BNA,2023,0,0.549616525,0.586675386,1.43261E+12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
BPC,2016,0,0.536566242,0.651503677,3.30648E+11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BPC,2017,0,0.591220635,0.62683053,3.33445E+11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BPC,2018,0,0.550249992,0.432426556,3.15927E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BPC,2019,0,0.561896324,0.457673691,2.81982E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BPC,2020,0,0.527137289,0.503503665,2.49326E+11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BPC,2021,0,0.473270319,0.374123388,2.64008E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BPC,2022,0,0.547039758,0.425253329,2.63638E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
BPC,2023,0,0.498174208,0.364357931,2.2762E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
BRC,2016,0,0.286899771,0.63769618,2.02885E+11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRC,2017,0,0.23735901,0.600222977,2.19289E+11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRC,2018,0,0.251794902,0.633055985,2.32974E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRC,2019,0,0.242173078,0.728497208,2.69908E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BRC,2020,0,0.297287151,0.943146065,2.8867E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BRC,2021,0,0.320564478,0.583815213,3.48077E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BRC,2022,0,0.319933008,0.741447899,3.38058E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
BRC,2023,0,0.278036115,0.749071811,3.32243E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
BSC,2016,0,0.196826366,1.262120141,47397185573,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BSC,2017,0,0.21595812,1.309259203,22546914635,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BSC,2018,0,0.165713447,1.259189203,26712808742,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BSC,2019,0,0.129442708,0.969068685,24375092209,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
BSC,2020,0,0.066092168,1.890150145,12536697995,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
BSC,2021,0,0.070852893,1.087707999,7305592782,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BSC,2022,0,0.067411508,0.996228737,7388385542,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
BSC,2023,0,0.072518142,0.975428975,7706413542,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
BST,2016,0,0.247264971,0.868287553,50243724626,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BST,2017,0,0.240368216,4.208549102,53067435712,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BST,2018,0,0.324961492,3.592222673,52413926392,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BST,2019,0,0.234643442,1.213117566,57013588875,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
BST,2020,0,0.228861397,1.29500092,61648832368,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
BST,2021,0,0.321710679,1.096565551,68694789608,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BST,2022,0,0.407927564,1.29221519,1.01022E+11,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
BST,2023,0,0.434100198,1.099114961,1.00278E+11,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
BTP,2016,1,0.387625499,0.639702241,1.66785E+12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BTP,2017,1,0.622941501,0.622892772,2.44391E+12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BTP,2018,1,0.424139663,0.661504619,1.10705E+12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BTP,2019,1,0.385570651,0.717073683,1.89482E+12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
BTP,2020,1,0.284492218,0.855459535,7.50177E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
BTP,2021,1,0.332091273,0.675868212,1.21291E+12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
BTP,2022,1,0.22284572,0.795618493,5.13492E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
BTP,2023,1,0.175259268,0.747275968,7.79821E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
BTS,2016,1,0.664574448,0.390698125,3.25205E+12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BTS,2017,1,0.651214284,0.378198317,3.15128E+12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BTS,2018,1,0.617217044,0.390376034,3.0845E+12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BTS,2019,1,0.598040284,0.476349244,3.2533E+12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BTS,2020,1,0.571700736,0.955147089,3.06355E+12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BTS,2021,1,0.528419498,0.622848033,2.97982E+12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BTS,2022,1,0.572315785,0.469261304,3.12507E+12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
BTS,2023,1,0.637509609,0.516374454,2.5733E+12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
BTT,2016,0,0.304601829,1.274846377,3.65708E+11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BTT,2017,0,0.322198314,1.557368553,3.57384E+11,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BTT,2018,0,0.319217432,1.369826203,3.53862E+11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BTT,2019,0,0.317244572,1.864162182,3.1892E+11,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
BTT,2020,0,0.264830777,1.780429319,1.67191E+11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
BTT,2021,0,0.226894196,1.278500856,1.03253E+11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BTT,2022,0,0.223909246,1.123087915,1.62761E+11,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
BTT,2023,0,0.237086169,1.138219666,2.32433E+11,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
BTW,2016,0,0.287170245,1.051995828,4.34754E+11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BTW,2017,0,0.329941251,0.94388692,4.41947E+11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BTW,2018,0,0.361393102,2.218226345,4.55557E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BTW,2019,0,0.327730428,1.323577826,4.67526E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
BTW,2020,0,0.262613728,1.562845194,4.54005E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
BTW,2021,0,0.263722742,1.217808944,3.8968E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
BTW,2022,0,0.357001841,1.273609817,4.68748E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
BTW,2023,0,0.337816442,1.855954114,5.29806E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
BWE,2017,0,0.697022432,1.065407313,1.79586E+12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BWE,2018,0,0.700509505,0.812456456,2.19752E+12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BWE,2019,0,0.645627325,2.15477838,2.54568E+12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
BWE,2020,0,0.586536095,2.433558883,3.02534E+12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
BWE,2021,0,0.567401412,2.300097382,3.11887E+12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
BWE,2022,0,0.545638759,1.887605317,3.48375E+12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
BWE,2023,0,0.590507186,1.83834851,3.52594E+12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
BXH,2016,0,0.590802726,0.656989545,2.18354E+11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BXH,2017,0,0.519444518,0.636698073,1.81253E+11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BXH,2018,0,0.583148259,0.511783327,2.31582E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BXH,2019,0,0.584275995,0.627751045,2.27676E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BXH,2020,0,0.596469647,0.855526183,2.03894E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BXH,2021,0,0.570433656,0.583735005,2.295E+11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BXH,2022,0,0.485963167,0.649445921,2.14861E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
BXH,2023,0,0.514643575,0.75162119,2.17192E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
C32,2016,0,0.312220961,1.163364296,5.20269E+11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C32,2017,0,0.411511106,0.808988715,5.59746E+11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C32,2018,0,0.371916553,0.674172139,7.22333E+11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C32,2019,0,0.428473337,0.86627535,8.02113E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
C32,2020,0,0.4361349,0.853573701,6.38219E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
C32,2021,0,0.399914905,0.498084439,5.15893E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
C32,2022,0,0.418865808,0.435133775,5.71763E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
C32,2023,0,0.380074228,0.50901427,4.94116E+11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
C47,2016,0,0.870004234,1.002856992,1.49053E+12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
